@id;building;name;@lat;@lon
645943449;residential;;51.1606003;16.9274864
645943450;residential;;51.1605264;16.9275259
645943451;residential;;51.1607949;16.9273651
645943452;residential;;51.1607210;16.9274046
645943453;residential;;51.1609912;16.9272482
645943454;residential;;51.1609174;16.9272878
645943455;residential;;51.1611870;16.9271299
645943456;residential;;51.1611132;16.9271694
645943457;residential;;51.1613833;16.9270124
645943458;residential;;51.1613098;16.9270521
645943459;residential;;51.1604787;16.9268120
645943460;residential;;51.1604133;16.9268603
645943461;residential;;51.1606599;16.9267018
645943462;residential;;51.1605945;16.9267502
645943463;residential;;51.1608411;16.9265903
645943464;residential;;51.1607757;16.9266386
645943465;residential;;51.1610230;16.9264792
645943466;residential;;51.1609576;16.9265275
645943467;residential;;51.1612039;16.9263669
645943468;residential;;51.1611385;16.9264153
645943472;residential;;51.1616708;16.9267396
645943473;residential;;51.1616963;16.9268468
645943474;residential;;51.1615956;16.9264193
645943475;residential;;51.1616211;16.9265265
645943476;residential;;51.1615448;16.9262059
645943477;residential;;51.1615194;16.9260987
652044813;residential;;51.1186200;16.8655070
652044814;residential;;51.1185864;16.8654547
652870505;residential;;51.0741278;16.9756633
652870509;residential;;51.0742386;16.9756385
652879000;residential;;51.0965978;16.9386047
652879004;residential;;51.0966713;16.9386933
652879008;residential;;51.0967455;16.9388388
652879017;residential;;51.0968474;16.9389387
652880350;residential;;51.1654855;16.9236840
652880352;residential;;51.1655152;16.9238032
652880355;residential;;51.1656120;16.9242216
652880357;residential;;51.1657822;16.9239217
652880359;residential;;51.1658191;16.9240942
653215938;residential;;51.0648700;17.0601016
653652972;residential;;51.0604430;17.0084597
653652973;residential;;51.0605507;17.0084891
653652974;residential;;51.0607937;17.0085863
653652975;residential;;51.0606896;17.0085354
653656144;residential;;51.1577046;16.9330080
654690113;residential;;51.1252047;16.9466595
655347434;residential;;51.0621518;16.9917267
655347437;residential;;51.0622698;16.9918641
655347439;residential;;51.0623020;16.9913940
655347442;residential;;51.0622236;16.9915640
655353593;residential;;51.1205691;16.8575956
655401986;residential;;51.1346353;17.1018905
657420802;residential;;51.1471308;17.1108443
657420804;residential;;51.1470904;17.1107995
657421597;residential;;51.1767982;16.9904798
658203248;residential;;51.1042102;17.0044752
658203402;residential;;51.1054203;17.0082938
658203405;residential;;51.1050271;17.0080645
658205945;residential;;51.0603819;17.0628524
658205946;residential;;51.0602449;17.0628261
658205947;residential;;51.0601769;17.0628167
658205948;residential;;51.0603139;17.0628427
658205950;residential;;51.0602009;17.0624752
658205951;residential;;51.0603386;17.0625008
658205952;residential;;51.0604059;17.0625104
658205953;residential;;51.0602686;17.0624847
660907264;residential;;51.0599564;17.0169486
660907265;residential;;51.0597299;17.0168377
660907266;residential;;51.0596316;17.0167957
660907269;residential;;51.0598626;17.0169042
660908060;residential;;51.0983566;16.9452796
660910507;residential;;51.1588000;16.8702363
660911806;residential;;51.1520259;17.0695991
661115129;residential;;51.0633245;17.0741815
661376196;residential;;51.1659341;16.9232627
661376198;residential;;51.1658343;16.9233237
661712693;residential;;51.1529263;17.0418404
661712694;residential;;51.1529357;17.0419975
661712695;residential;;51.1528766;17.0408569
661712696;residential;;51.1528860;17.0410142
661712697;residential;;51.1529111;17.0415062
661712698;residential;;51.1529018;17.0413491
661789532;residential;;51.0512598;17.0263504
662474047;residential;;51.1589000;17.0502875
662474048;residential;;51.1588582;17.0502403
662474434;residential;;51.1577501;16.9095668
662474435;residential;;51.1576943;16.9095262
662474436;residential;;51.1574701;16.9094117
662474437;residential;;51.1574145;16.9093717
662474438;residential;;51.1573596;16.9093305
662474439;residential;;51.1575248;16.9094530
662476366;residential;;51.0507288;17.0291616
662476367;residential;;51.0506218;17.0291261
662476370;residential;;51.0504069;17.0290558
662476371;residential;;51.0500661;17.0289433
662476373;residential;;51.0501741;17.0289786
662476375;residential;;51.0502813;17.0290142
662476377;residential;;51.0505154;17.0290909
662486533;residential;;51.0640497;17.0820439
666320600;residential;;51.0592370;17.0421457
666320604;residential;;51.0583890;17.0432727
666320605;residential;;51.0585571;17.0433259
666320606;residential;;51.0587247;17.0433785
666426585;residential;;51.1574373;16.9024305
666427880;residential;;51.0470299;17.0261377
666427881;residential;;51.0471630;17.0261796
666432275;residential;;51.0752808;16.9694293
666435833;residential;;51.1586217;16.8582307
669101605;residential;;51.0939503;17.1625015
669101606;residential;;51.0939061;17.1625881
669108026;residential;;51.1007644;17.1560955
669108028;residential;;51.1006536;17.1559692
669108030;residential;;51.1006010;17.1559126
669108032;residential;;51.1007120;17.1560391
669375101;residential;;51.1297486;17.1035560
669375102;residential;;51.1298208;17.1034186
669375103;residential;;51.1296791;17.1032321
669375104;residential;;51.1296071;17.1033700
669745490;residential;;51.1588288;16.9322705
669919755;residential;;51.0458038;17.0490806
669919757;residential;;51.1381043;17.0486991
669919764;residential;;51.0608750;17.0784920
669919765;residential;;51.0609108;17.0780223
669919766;residential;;51.0610504;17.0785481
669919767;residential;;51.0611397;17.0780995
669919769;residential;;51.0964720;17.1600058
669926303;residential;;51.1124512;16.9665846
670270533;residential;;51.0469666;17.0261313
670270534;residential;;51.0468345;17.0260890
670270535;residential;;51.0467654;17.0260533
670270536;residential;;51.0467022;17.0260463
670270537;residential;;51.0466333;17.0260111
670270538;residential;;51.0465704;17.0260042
670270539;residential;;51.0465008;17.0259694
670270540;residential;;51.0464382;17.0259626
670270541;residential;;51.0463692;17.0259272
670270545;residential;;51.0463054;17.0259205
670270548;residential;;51.0462367;17.0258850
670270552;residential;;51.0461738;17.0258781
670270556;residential;;51.0461047;17.0258429
670270560;residential;;51.0460442;17.0258359
671070014;residential;;51.1608187;16.9241216
671070015;residential;;51.1607153;16.9238567
671070016;residential;;51.1608793;16.9237561
671070017;residential;;51.1611070;16.9236065
671070018;residential;;51.1611798;16.9239069
671070019;residential;;51.1612303;16.9241199
671070020;residential;;51.1612865;16.9243539
671070021;residential;;51.1613321;16.9245434
671070022;residential;;51.1613807;16.9247818
671070023;residential;;51.1614338;16.9249661
671070024;residential;;51.1614901;16.9252001
671070025;residential;;51.1615354;16.9253892
671070026;residential;;51.1615919;16.9256232
671071453;residential;;51.1609773;16.9245966
671071454;residential;;51.1609145;16.9243362
671071460;residential;;51.1607963;16.9247076
671071461;residential;;51.1607336;16.9244475
671074814;residential;;51.0778932;17.0505402
671074815;residential;;51.0777852;17.0503440
671074816;residential;;51.0778129;17.0501475
671074817;residential;;51.0778435;17.0499183
671074818;residential;;51.0778521;17.0496852
671539038;residential;;51.1528569;16.8604225
671539040;residential;;51.1525507;16.8597018
671539041;residential;;51.1523588;16.8596011
671540117;residential;;51.0750815;17.0940514
671541725;residential;;51.1388522;16.8947354
671543317;residential;;51.1207470;16.8955899
672148117;residential;;51.1359323;17.0868083
672148120;residential;;51.1371092;17.0876879
672368586;residential;;51.1250319;16.8622444
672368587;residential;;51.1235710;16.8646260
672368594;residential;;51.1236666;16.8694489
672368596;residential;;51.1247758;16.8700456
675668149;residential;;51.1308799;16.8564954
675674114;residential;;51.1651101;16.9210109
676312785;residential;;51.1445631;17.0398338
679794436;residential;;51.1966577;16.9815229
679802668;residential;;51.1362176;17.0867364
679802669;residential;;51.1361992;17.0870942
680032414;residential;;51.1423047;16.8881065
680044956;residential;;51.1698069;17.0112799
680563742;residential;;51.0671463;17.0298478
680563974;residential;;51.0721504;17.0941606
681113727;residential;;51.1760436;16.9163244
681114563;residential;;51.1333480;16.8846774
681114564;residential;;51.1331649;16.8846009
681114565;residential;;51.1329917;16.8844701
683338290;residential;;51.1372353;17.1275472
683496321;residential;;51.0644231;17.0621367
683496322;residential;;51.0643592;17.0624405
683496750;residential;;51.0711857;17.0919077
683496751;residential;;51.0714609;17.0925383
683496752;residential;;51.0719507;17.0937037
683496753;residential;;51.0716610;17.0929956
683497275;residential;;51.1427688;16.8859350
683497276;residential;;51.1425368;16.8874775
683497277;residential;;51.1426939;16.8864301
683497278;residential;;51.1426097;16.8869968
683651535;residential;;51.1422620;16.8871563
683867576;residential;;51.1425441;16.8857279
683867577;residential;;51.1423575;16.8866909
683867578;residential;;51.1424532;16.8862109
683870797;residential;;51.1390344;16.8863037
683870801;residential;;51.1734290;17.0180932
683870803;residential;;51.0619810;17.0789086
683870804;residential;;51.1344321;16.8820454
683870812;residential;;51.0594348;17.0585268
683870813;residential;;51.1330313;16.8841289
683870815;residential;;51.1209240;16.8648395
683870818;residential;;51.0990939;16.9564112
683870819;residential;;51.0963825;16.9595170
683870822;residential;;51.0946985;17.1284297
683870823;residential;;51.1400720;16.9942521
683870825;residential;;51.1752887;16.9058266
683873014;residential;;51.1758688;16.9157818
683873015;residential;;51.0499781;17.0499874
683873017;residential;;51.0482012;17.0557349
683873020;residential;;51.1394639;16.8958046
683873546;residential;;51.1187399;17.1243247
683873550;residential;;51.0470385;17.0901024
683873551;residential;;51.0468573;17.0900456
683874026;residential;;51.0697320;17.0427685
683874027;residential;;51.0698715;17.0424478
683874030;residential;;51.1376529;17.0174245
683874031;residential;;51.1644103;17.1313623
683874863;residential;;51.1632198;17.1296072
683878091;residential;;51.1378050;16.8944405
683878092;residential;;51.1543340;17.0366129
683878094;residential;;51.1427266;16.8674989
684313586;residential;;51.1658037;17.1338209
684313587;residential;;51.1657409;17.1337946
684313588;residential;;51.1656025;17.1337216
684313589;residential;;51.1655398;17.1336953
684313590;residential;;51.1654025;17.1336203
684313591;residential;;51.1653399;17.1335940
684313592;residential;;51.1652021;17.1335219
684313593;residential;;51.1651394;17.1334957
684313594;residential;;51.1650015;17.1334207
684313595;residential;;51.1649388;17.1333944
684313596;residential;;51.1648015;17.1333213
684313597;residential;;51.1647388;17.1332950
684313598;residential;;51.1648507;17.1329718
684313599;residential;;51.1647880;17.1329454
684313600;residential;;51.1650509;17.1330714
684313601;residential;;51.1649883;17.1330450
684313602;residential;;51.1651889;17.1331446
684313603;residential;;51.1652515;17.1331710
684313604;residential;;51.1654517;17.1332711
684313605;residential;;51.1653891;17.1332444
684313606;residential;;51.1656521;17.1333709
684313607;residential;;51.1655891;17.1333446
684313608;residential;;51.1658518;17.1334705
684313609;residential;;51.1657891;17.1334441
684865839;residential;;51.0700882;16.9854698
684946525;residential;;51.0701843;16.9842308
684947105;residential;;51.1526723;16.9111499
684947106;residential;;51.1526108;16.9111159
684947107;residential;;51.1525486;16.9110822
684947108;residential;;51.1524862;16.9110485
686325498;residential;;51.1425218;16.9958240
686661387;residential;;51.1147591;16.9258422
686661388;residential;;51.1148889;16.9258265
686661390;residential;;51.1152285;16.9257839
686661663;residential;;51.0782367;16.9685471
686661944;residential;;51.1555002;16.9100076
688026163;residential;;51.0575873;17.0653359
688759349;residential;;51.0701224;16.9849226
688759932;residential;;51.1363838;16.8964247
688759933;residential;;51.1364435;16.8964467
692276300;residential;;51.1728418;16.9029374
692276301;residential;;51.1728701;16.9026002
692276302;residential;;51.1728996;16.9022649
692276303;residential;;51.1729298;16.9019296
693280171;residential;;51.1532175;17.0400595
693280968;residential;;51.1302319;16.8391155
693280969;residential;;51.1302053;16.8393280
693280970;residential;;51.1302705;16.8389058
693280971;residential;;51.1304265;16.8378492
693280972;residential;;51.1303937;16.8380612
693280973;residential;;51.1303616;16.8382704
693280974;residential;;51.1303289;16.8384832
693280975;residential;;51.1302968;16.8386932
693282530;residential;;51.0583176;17.0432506
693282531;residential;;51.0584860;17.0433031
693282532;residential;;51.0586537;17.0433556
693282533;residential;;51.0587659;17.0429438
693282534;residential;;51.0587883;17.0428004
693282535;residential;;51.0588591;17.0424126
693282536;residential;;51.0588367;17.0425560
693282537;residential;;51.0589297;17.0420239
693282538;residential;;51.0589073;17.0421673
693282539;residential;;51.0589944;17.0434996
693282540;residential;;51.0590166;17.0433566
693282541;residential;;51.0590718;17.0430753
693282542;residential;;51.0590940;17.0429324
693282543;residential;;51.0591657;17.0425393
693282544;residential;;51.0591435;17.0426822
693282545;residential;;51.0592149;17.0422886
697659359;residential;;51.1637172;17.0441978
697981950;residential;;51.0967145;16.9399770
697981951;residential;;51.0966402;16.9398832
697981952;residential;;51.0967816;16.9400852
697981953;residential;;51.0965234;16.9394973
697981954;residential;;51.0964307;16.9393705
697981955;residential;;51.0967151;16.9393147
697981956;residential;;51.0965075;16.9389989
697981957;residential;;51.0966095;16.9391677
697983122;residential;;51.1964970;16.9822544
697983123;residential;;51.1965117;16.9821859
697983124;residential;;51.1965264;16.9821198
697983125;residential;;51.1965409;16.9820541
697983126;residential;;51.1965553;16.9819871
697983127;residential;;51.1965701;16.9819209
697983128;residential;;51.1965847;16.9818545
697983129;residential;;51.1965992;16.9817874
697983130;residential;;51.1966141;16.9817215
697983131;residential;;51.1966283;16.9816566
697983132;residential;;51.1966427;16.9815901
702900160;residential;;51.1584388;16.9252283
706238323;residential;;51.0565937;17.0655217
707341509;residential;;51.1101862;17.0719920
712371068;residential;;51.1311359;17.0420274
714604205;residential;;51.0664814;17.0342002
714604659;residential;;51.1486958;16.8667383
714605091;residential;;51.1305603;16.8370066
714605092;residential;;51.1305227;16.8372164
714605093;residential;;51.1304897;16.8374270
714605094;residential;;51.1304580;16.8376384
714615925;residential;;51.1009981;17.1553094
714615926;residential;;51.1010857;17.1551676
714615927;residential;;51.1008885;17.1549476
714615928;residential;;51.1008014;17.1550890
722204087;residential;;51.1542814;17.0373450
722727351;residential;;51.1573235;16.8550124
722729216;residential;;51.1011436;17.1554758
722729217;residential;;51.1012226;17.1553221
722729218;residential;;51.1014107;17.1555514
722729219;residential;;51.1013317;17.1557057
723082364;residential;;51.1355650;17.0869375
723085074;residential;;51.0498564;17.0169071
723085075;residential;;51.0498857;17.0167187
723086357;residential;;51.1467804;16.9014955
723739158;residential;;51.1161233;16.9311210
724521517;residential;;51.0547833;17.0825348
724521518;residential;;51.0546748;17.0824907
724521519;residential;;51.0548341;17.0822626
724521520;residential;;51.0547272;17.0822124
724521521;residential;;51.0546053;17.0828701
724521522;residential;;51.0547123;17.0829203
724521582;residential;;51.0808128;16.9909728
724521583;residential;;51.0807181;16.9910322
724676039;residential;;51.1446483;17.0398973
724676041;residential;;51.0513387;17.0310116
724676315;residential;;51.1668558;16.9181060
724676800;residential;;51.1400824;16.8935435
724676801;residential;;51.1401189;16.8933197
724676802;residential;;51.1404179;16.8935561
724676803;residential;;51.1403983;16.8933362
726109571;residential;;51.0504061;17.0483988
726109572;residential;;51.0502929;17.0483780
726110471;residential;;51.1761117;16.9163642
731740985;residential;;51.1674330;17.1077291
732347657;residential;;51.0591691;17.0402252
732347658;residential;;51.0592776;17.0402549
732347659;residential;;51.0590333;17.0401844
732347660;residential;;51.0589237;17.0401578
732347661;residential;;51.0590971;17.0397838
732347662;residential;;51.0589898;17.0397504
732347663;residential;;51.0593391;17.0398669
732347664;residential;;51.0592319;17.0398335
732648336;residential;;51.0550711;17.0812633
732648337;residential;;51.0549716;17.0811673
732648338;residential;;51.0548265;17.0810847
732648339;residential;;51.0547227;17.0810581
732648340;residential;;51.0548084;17.0818198
732648341;residential;;51.0549099;17.0818859
732648342;residential;;51.0548603;17.0815447
732648343;residential;;51.0549690;17.0816253
732648344;residential;;51.0546966;17.0814392
732648345;residential;;51.0545841;17.0813703
732648346;residential;;51.0546626;17.0817300
732648347;residential;;51.0545580;17.0816544
732648895;residential;;51.1419312;16.8889835
732648896;residential;;51.1420966;16.8891263
732648897;residential;;51.1422606;16.8892661
733638099;residential;;51.1189270;16.8631595
733638100;residential;;51.1189743;16.8634245
740509865;residential;;51.1531643;17.0329092
740509866;residential;;51.1532424;17.0328988
740509867;residential;;51.1533212;17.0328882
741239109;residential;;51.1681282;16.9657973
741239110;residential;;51.1679319;16.9655311
742088948;residential;;51.1332201;16.8842127
742088949;residential;;51.1334114;16.8842987
742088950;residential;;51.1331366;16.8835849
742088951;residential;;51.1333203;16.8836684
742088952;residential;;51.1335028;16.8837533
746781057;residential;;51.0753170;17.0042870
747245137;residential;;51.1537897;16.9458651
747245138;residential;;51.1538219;16.9457214
747245140;residential;;51.1539048;16.9453404
747245141;residential;;51.1538642;16.9455151
747245144;residential;;51.1539474;16.9451343
747245145;residential;;51.1539876;16.9449599
748634219;residential;;51.0611358;17.0195794
748634220;residential;;51.0611592;17.0194641
748836959;residential;;51.0504429;17.0259401
748838208;residential;;51.1205164;17.1226543
748838209;residential;;51.1210191;17.1232188
748838210;residential;;51.1212545;17.1242435
748838211;residential;;51.1210541;17.1240270
748838212;residential;;51.1208530;17.1238112
748838213;residential;;51.1206520;17.1235948
748838214;residential;;51.1202922;17.1231893
750208563;residential;;51.1598477;16.9029350
750208564;residential;;51.1598110;16.9030780
750208565;residential;;51.1597675;16.9032408
750208566;residential;;51.1597306;16.9033837
751864028;residential;;51.0614485;17.0681785
751864030;residential;;51.0615070;17.0679310
751864034;residential;;51.0610586;17.0592002
758692126;residential;;51.1646406;16.8783276
758692953;residential;;51.1309934;16.8515501
758695792;residential;;51.0772301;16.9688104
758702765;residential;;51.1128128;17.1282546
758702766;residential;;51.1126705;17.1280649
759547643;residential;;51.1200485;16.9253449
759548130;residential;;51.0937795;17.1627777
759548409;residential;;51.1715714;17.1012391
759550303;residential;;51.1220036;16.9167201
759550304;residential;;51.1220766;16.9166081
759550305;residential;;51.1219398;16.9168608
761457466;residential;;51.1167443;17.1296467
762562663;residential;;51.1381258;17.0663321
762564633;residential;;51.0845140;16.9624798
762568460;residential;;51.1329887;17.0973520
764147310;residential;;51.1577091;17.0967368
765143184;residential;;51.0812565;17.0869413
767951190;residential;;51.1697549;17.1012046
767951667;residential;;51.1647110;17.1009700
769149771;residential;;51.0725652;16.9718781
770747427;residential;;51.0701141;16.9969633
770747428;residential;;51.0700418;16.9967671
770747429;residential;;51.0699782;16.9965565
770748185;residential;;51.0735682;16.9998597
770748186;residential;;51.0735962;16.9997500
770749385;residential;;51.1575333;16.9469447
771692090;residential;;51.1584837;17.0477061
771693344;residential;;51.1568543;16.9092080
771693345;residential;;51.1567914;16.9091613
771693346;residential;;51.1567314;16.9091173
771693347;residential;;51.1566708;16.9090726
771693348;residential;;51.0527419;17.0814904
777584974;residential;;51.1010892;17.0492535
777956020;residential;;51.1322645;17.1040637
777956021;residential;;51.1320781;17.1045596
777956022;residential;;51.1320139;17.1047621
778354142;residential;;51.1352165;16.9190947
781396458;residential;;51.1463748;16.9889679
781396459;residential;;51.1464009;16.9888290
781396460;residential;;51.1463370;16.9891602
781396461;residential;;51.1463114;16.9893095
781590213;residential;;51.0457977;17.0571176
783281198;residential;;51.0581434;17.0427522
783281199;residential;;51.0581568;17.0426016
783281200;residential;;51.0581854;17.0423567
783281201;residential;;51.0581989;17.0422061
783281202;residential;;51.0582264;17.0419603
783281203;residential;;51.0582399;17.0418097
783281204;residential;;51.0584389;17.0428282
783281205;residential;;51.0584521;17.0426773
783281206;residential;;51.0584809;17.0424328
783281207;residential;;51.0584942;17.0422818
783281208;residential;;51.0585349;17.0418857
783281209;residential;;51.0585216;17.0420367
783281210;residential;;51.0578328;17.0430972
783281211;residential;;51.0577614;17.0430750
783281212;residential;;51.0580009;17.0431504
783281213;residential;;51.0579295;17.0431283
783281214;residential;;51.0581687;17.0432030
783281215;residential;;51.0580973;17.0431808
783594359;residential;;51.1128248;17.1271850
783594360;residential;;51.1130144;17.1274243
783594361;residential;;51.1132035;17.1276651
783594362;residential;;51.1127528;17.1275094
783594363;residential;;51.1128537;17.1276438
783594364;residential;;51.1129708;17.1277999
783594365;residential;;51.1130723;17.1279348
784014360;residential;;51.1674126;16.9195406
784014361;residential;;51.1674529;16.9197076
784014362;residential;;51.1674903;16.9198623
784014363;residential;;51.1675326;16.9200171
784014364;residential;;51.1678989;16.9215430
784014365;residential;;51.1678629;16.9213787
784014366;residential;;51.1678261;16.9212272
784014367;residential;;51.1677896;16.9210758
784014368;residential;;51.1677528;16.9209243
784014369;residential;;51.1677162;16.9207729
784014370;residential;;51.1676796;16.9206215
784014371;residential;;51.1676430;16.9204701
784014372;residential;;51.1676063;16.9203186
784014373;residential;;51.1675697;16.9201672
786257999;residential;;51.1317930;16.8464814
786258000;residential;;51.1317462;16.8467125
786258001;residential;;51.1316997;16.8469437
786258002;residential;;51.1316528;16.8471750
786258003;residential;;51.1316061;16.8474060
787555847;residential;;51.1670465;17.0997538
787555848;residential;;51.1669508;17.0997463
787555850;residential;;51.1575877;17.0936204
787559789;residential;;51.1586414;16.9057075
787559790;residential;;51.1587571;16.9057917
787568219;residential;;51.0609290;17.0629612
787568220;residential;;51.0605179;17.0628819
787568221;residential;;51.0606552;17.0629079
787568222;residential;;51.0607917;17.0629344
787568223;residential;;51.0605419;17.0625368
787568224;residential;;51.0608158;17.0625898
787568225;residential;;51.0609531;17.0626157
787568226;residential;;51.0606795;17.0625635
787568227;residential;;51.0614236;17.0618481
787568228;residential;;51.0613695;17.0618330
787568229;residential;;51.0614831;17.0618601
787568230;residential;;51.0613680;17.0622882
787568231;residential;;51.0613084;17.0622760
787568232;residential;;51.0614215;17.0623031
788851653;residential;;51.1337381;16.8815203
788851655;residential;;51.1335520;16.8821626
788851657;residential;;51.1336462;16.8830601
788851658;residential;;51.1334210;16.8826268
788851659;residential;;51.1336271;16.8826101
788851660;residential;;51.1334460;16.8832409
788851661;residential;;51.1332659;16.8831500
795604776;residential;;51.1618510;16.9259286
798177592;residential;;51.1384763;17.0391353
803471172;residential;;51.1312573;16.8463686
803471173;residential;;51.1311763;16.8467009
803476013;residential;;51.1492639;16.8969212
803476014;residential;;51.1487121;16.8967872
803894489;residential;;51.0515778;17.0861072
805523853;residential;;51.1735019;17.0211618
805524949;residential;;51.1352686;17.0870445
806403784;residential;;51.1370163;17.1332055
806403785;residential;;51.1369658;17.1331517
806403786;residential;;51.1368444;17.1336126
806403787;residential;;51.1367938;17.1335589
806403788;residential;;51.1367506;17.1329911
806403789;residential;;51.1366946;17.1329538
806403790;residential;;51.1366332;17.1334455
806403791;residential;;51.1365766;17.1334087
806403792;residential;;51.1365184;17.1328379
806403793;residential;;51.1364619;17.1328007
806403794;residential;;51.1363996;17.1332926
806403795;residential;;51.1363434;17.1332554
806403796;residential;;51.1362856;17.1326847
806403797;residential;;51.1362292;17.1326476
806403798;residential;;51.1361668;17.1331396
806403799;residential;;51.1361106;17.1331020
813506454;residential;;51.1158736;16.9301093
813661976;residential;;51.1195398;17.1258258
813661978;residential;;51.1202689;17.1266168
813661979;residential;;51.1202528;17.1259138
813661980;residential;;51.1199770;17.1257010
813661981;residential;;51.1197500;17.1253689
813661982;residential;;51.1200006;17.1248289
813661983;residential;;51.1202324;17.1251826
813661985;residential;;51.1206208;17.1271011
813661987;residential;;51.1209580;17.1270897
813661988;residential;;51.1208314;17.1266467
813661989;residential;;51.1210134;17.1262543
813661990;residential;;51.1211148;17.1267239
813661991;residential;;51.1213205;17.1262462
814624614;residential;;51.0504557;17.0338657
824510347;residential;;51.0509205;17.0206895
827601685;residential;;51.0598127;17.0164196
827601687;residential;;51.0591175;17.0160708
827861076;residential;;51.0602279;17.0310709
827861077;residential;;51.0601266;17.0319874
827861078;residential;;51.0601262;17.0318347
827861080;residential;;51.0601909;17.0304127
827861081;residential;;51.0603030;17.0304293
833015442;residential;;51.1780201;16.9943234
834222725;residential;;51.1420702;16.9992934
840704971;residential;;51.0844822;17.0525244
845427412;residential;;51.0613905;17.0684265
845493485;residential;;51.1212172;17.1234407
845493490;residential;;51.1200942;17.1229685
845493491;residential;;51.1203187;17.1224299
845496560;residential;;51.1385630;17.1340056
845684406;residential;;51.1055398;17.1640118
845723904;residential;;51.0462187;17.0533877
847504618;residential;;51.0603834;17.0432208
847504619;residential;;51.0603457;17.0433516
847504620;residential;;51.0604393;17.0430304
847504621;residential;;51.0604774;17.0428999
847504622;residential;;51.0600762;17.0431489
847504623;residential;;51.0601143;17.0430181
847504624;residential;;51.0597073;17.0431423
847504625;residential;;51.0596761;17.0432777
847504626;residential;;51.0597860;17.0428105
847504627;residential;;51.0597541;17.0429438
847504628;residential;;51.0594308;17.0429707
847504629;residential;;51.0593990;17.0431060
847504630;residential;;51.0595086;17.0426414
847504631;residential;;51.0594769;17.0427763
847504632;residential;;51.0600022;17.0425397
847504633;residential;;51.0602273;17.0426947
847504634;residential;;51.0601803;17.0437775
847504635;residential;;51.0598319;17.0437089
847504636;residential;;51.0595340;17.0436322
847504637;residential;;51.0592486;17.0435485
847504638;residential;;51.0595546;17.0424467
847504639;residential;;51.0595864;17.0423117
848638973;residential;;51.1698845;17.0218012
848638975;residential;;51.1704857;17.0207822
856893985;residential;;51.0612555;17.0630701
856893988;residential;;51.0633439;17.0602708
856893990;residential;;51.0608671;17.0621953
856893991;residential;;51.0633018;17.0593773
856893995;residential;;51.0641190;17.0635308
856898451;residential;;51.0587275;17.0497667
856898452;residential;;51.0585959;17.0503284
856898453;residential;;51.0584142;17.0509934
858174237;residential;;51.1330460;17.0970907
858409023;residential;;51.1520733;16.9100018
858409024;residential;;51.1519954;16.9099506
858422430;residential;;51.1598676;16.9262149
858428528;residential;;51.1540725;16.9446240
858428529;residential;;51.1540355;16.9447562
865476989;residential;;51.0807903;16.9876523
865476990;residential;;51.0806897;16.9877012
865476991;residential;;51.0805904;16.9877512
865476992;residential;;51.0804899;16.9878041
865476993;residential;;51.0803604;16.9878767
865476994;residential;;51.0802927;16.9879171
865476995;residential;;51.0802296;16.9879566
865476996;residential;;51.0801663;16.9879942
865476997;residential;;51.0801001;16.9880346
865476998;residential;;51.0800363;16.9880746
865476999;residential;;51.0799504;16.9880664
865477000;residential;;51.0798122;16.9875078
865477001;residential;;51.0798691;16.9874114
865477002;residential;;51.0799385;16.9873766
869117533;residential;;51.1788624;16.9934375
869725372;residential;;51.0940210;17.1315260
875705682;residential;;51.0554310;17.0233770
875850139;residential;;51.0578405;17.0418905
875850140;residential;;51.0578460;17.0417349
875850141;residential;;51.0578323;17.0421015
875850142;residential;;51.0578268;17.0422571
875850143;residential;;51.0578201;17.0424712
875850144;residential;;51.0578145;17.0426268
875850145;residential;;51.0575295;17.0417022
875850146;residential;;51.0575238;17.0418575
875850147;residential;;51.0575173;17.0420733
875850148;residential;;51.0575116;17.0422286
875850149;residential;;51.0575039;17.0424424
875850150;residential;;51.0574984;17.0425977
875850151;residential;;51.0574880;17.0428801
875850152;residential;;51.0574824;17.0430353
878625051;residential;;51.0633766;17.0777519
878700795;residential;;51.0740089;17.0952726
878700796;residential;;51.0739378;17.0950991
878700797;residential;;51.0738178;17.0948129
878700798;residential;;51.0737467;17.0946397
878700799;residential;;51.0735523;17.0949594
878700800;residential;;51.0734810;17.0947862
878700801;residential;;51.0736560;17.0952084
878700802;residential;;51.0737273;17.0953815
878700803;residential;;51.0739485;17.0945689
878700804;residential;;51.0740198;17.0947427
878700805;residential;;51.0741357;17.0950225
878700806;residential;;51.0742070;17.0951962
878700807;residential;;51.0744165;17.0949332
878700808;residential;;51.0744862;17.0950766
878700809;residential;;51.0743260;17.0946925
878700810;residential;;51.0742550;17.0945193
878700811;residential;;51.0748469;17.0946081
878700812;residential;;51.0747880;17.0944532
878700813;residential;;51.0749378;17.0948874
878700814;residential;;51.0744792;17.0945294
878700815;residential;;51.0746138;17.0948383
878700816;residential;;51.0746850;17.0950115
878700817;residential;;51.0752024;17.0938597
880434747;residential;;51.1498663;16.9410352
880434748;residential;;51.1499424;16.9410445
880788477;residential;;51.1325777;17.1043855
880788478;residential;;51.1324525;17.1043096
885070399;residential;;51.1348467;17.1036090
885071698;residential;;51.1308481;17.0980253
885074004;residential;;51.1331385;17.0972133
885074005;residential;;51.1329534;17.0969675
885074006;residential;;51.1332090;17.0973001
885074007;residential;;51.1330817;17.0974755
885074008;residential;;51.1328961;17.0972293
885074009;residential;;51.1328039;17.0971062
885074010;residential;;51.1327341;17.0970192
